gene_name,17DPi_FPKM,18DPi_FPKM,AC_FPKM,D22_FPKM,NEW_FPKM,gene_id
Vmn1r218,0,0,0,0,0,ENSMUSG00000060490
Rpl10l,0,0,0,0,0,ENSMUSG00000060499
Gm26510,0,0,0,0,0,ENSMUSG00000097154
Gm26511,0,0,0,0,0,ENSMUSG00000097155
Gm3764,6.32423463,7.578875549,5.068778856,9.441809579,5.02018197,ENSMUSG00000097156
Gm26512,0.155097118,0.139059913,0.026882363,0.244531954,0.078776416,ENSMUSG00000097157
Gm26513,0.410719383,0.237944908,1.445306019,0.132849298,0.09627877,ENSMUSG00000097150
Gm26514,0.130105202,0.3199514,0.173909513,0.117208887,0.075511351,ENSMUSG00000097151
Gm26515,0.078985618,0.169904237,0,0.248951206,0.320771611,ENSMUSG00000097152
Gm26516,0,0,0,0,0,ENSMUSG00000097158
Gm26517,0,0,0,0,0,ENSMUSG00000097159
Mtmr2,9.690242233,7.382438896,7.405137408,7.771093788,7.835623226,ENSMUSG00000031918
Tmed6,0,0.196088784,0,0,0.092526843,ENSMUSG00000031919
Cog8,3.283628753,4.664446075,3.280176877,3.056746904,3.389866422,ENSMUSG00000031916
Nip7,8.613326491,8.904503892,6.069218487,8.562852353,18.20957096,ENSMUSG00000031917
Has3,0,0.052154701,0,0.033969786,3.938744519,ENSMUSG00000031910
Vps4a,21.45298896,19.34495035,22.86279468,21.34187315,38.91251418,ENSMUSG00000031913
Gm5105,0.094455542,0,0.147292104,0.049624295,0,ENSMUSG00000049349
Lrrc56,0.73418906,1.230844237,1.402446153,1.014023786,1.005908674,ENSMUSG00000038637
Degs1,19.92589135,18.07478807,18.37508154,19.6178161,5.365725043,ENSMUSG00000038633
Zkscan16,0.14073251,0.090835947,2.165400346,0.236664908,2.287022983,ENSMUSG00000038630
Pzp,0,0,0,0,0.011579273,ENSMUSG00000030359
Fkbp4,26.46326198,24.91916647,32.87742867,31.54521065,76.06399183,ENSMUSG00000030357
Tspan11,0.027958841,0.015034847,0,0.014688791,0.638988497,ENSMUSG00000030351
Prmt8,0,0,0,0,24.04443337,ENSMUSG00000030350
Tead4,0.14473284,0.536354835,4.413982468,0.354963161,0,ENSMUSG00000030353
Tspan9,5.752612341,6.973717101,15.75164897,10.77853401,7.814344989,ENSMUSG00000030352
Gm43661,0,0,0,0,0,ENSMUSG00000104818
Gm43473,0,0,0,0,0,ENSMUSG00000104816
Gm42979,1.623539438,3.341735981,4.366857489,3.487276544,1.183054185,ENSMUSG00000104814
Trav5-2,0,0,0,0,0,ENSMUSG00000104815
Gm43644,0,0,0,0,0,ENSMUSG00000104811
Pnldc1,0,0.30057659,0.338866751,0.048919154,0.331039895,ENSMUSG00000073460
Sft2d1,1.599739297,1.379938271,1.864018737,2.058432955,1.779031867,ENSMUSG00000073468
Ucn2,0,0,0,0,0,ENSMUSG00000049699
BC048671,0,0,0,0,0,ENSMUSG00000049694
Nckap5,2.60733239,2.791636032,1.101993178,2.72282203,1.985235453,ENSMUSG00000049690
Nkx3-2,0,0,0,0.096234546,0,ENSMUSG00000049691
Tmem239,0,0,0,0,0,ENSMUSG00000049692
Fbxo33,2.933868805,2.678999685,5.57904335,2.4143554,1.901775366,ENSMUSG00000035329
Sec31a,11.20157245,11.74275268,11.90906191,13.56590191,9.055429438,ENSMUSG00000035325
Gm13251,1.728256186,1.487598214,0.970319555,1.689456635,1.790587259,ENSMUSG00000070605
Neb,0.052115036,0.047218751,0.045629673,0.046129391,0.674233975,ENSMUSG00000026950
Txnrd2,1.389662342,1.495186029,1.512596911,1.300952305,1.334371096,ENSMUSG00000075704
Dio3,0,0,1.222043337,0,0.436214992,ENSMUSG00000075707
Gpx4,37.34133207,62.7084872,83.59531991,45.9986607,12.55779633,ENSMUSG00000075706
Vimp,25.27900083,19.67131495,13.14156386,23.09077654,7.627389101,ENSMUSG00000075701
Ogfod2,1.918531889,1.998484112,2.630006503,1.631286038,1.328142515,ENSMUSG00000023707
Uap1l1,12.45528773,8.962162144,4.832510745,8.302671792,0.968091621,ENSMUSG00000026956
Selm,4.333643618,6.262147879,13.77932821,7.018214822,6.577288455,ENSMUSG00000075702
Dpp7,5.963024029,3.927397082,2.14330264,3.04411116,0.65370692,ENSMUSG00000026958
Grin1,0.091890122,0.029077554,0.196697521,0.090904833,5.677078965,ENSMUSG00000026959
St8sia3,0,0,0,0,12.31672763,ENSMUSG00000056812
Fam89a,0.119595801,0,0.24868251,0,0.303679993,ENSMUSG00000043068
Gm6812,0,0,0,0,0,ENSMUSG00000056815
Tmem18,10.33556262,12.03752548,11.54929273,10.55602883,13.96179598,ENSMUSG00000043061
Fscb,0,0,0,0,0,ENSMUSG00000043060
Spice1,1.532468556,2.052634284,1.831803654,2.224468161,2.054310709,ENSMUSG00000043065
Dpy19l1,8.799966888,7.162505081,3.151781114,6.782849996,9.170321035,ENSMUSG00000043067
Vmn1r66,0,0,0,0,0,ENSMUSG00000043066
Laptm4b,105.4966902,104.721397,40.68554798,123.2216892,9.936920463,ENSMUSG00000022257
Mtdh,8.320774657,7.79355018,4.596792945,7.880308855,3.970945648,ENSMUSG00000022255
Enam,0,0,0,0,0,ENSMUSG00000029286
Nadk2,7.307028764,8.745907237,28.42999485,7.634580026,6.620968693,ENSMUSG00000022253
Smr3a,0,0,0,0,0,ENSMUSG00000029280
Cdc7,0.231193012,0.400159658,1.254128537,0.559981704,2.971174552,ENSMUSG00000029283
Amtn,0,0,0,0,0,ENSMUSG00000029282
Ambn,0,0,0,0,0,ENSMUSG00000029288
Atp6ap2,72.23023102,54.08673843,44.62556578,69.97217583,53.96609297,ENSMUSG00000031007
Gm128,0,0,0.025177385,0.050902386,0,ENSMUSG00000068860
Ppp1r8,14.53221319,13.55097866,7.869509924,14.32056445,19.10753921,ENSMUSG00000028882
Sema3a,0.07197642,0.096805699,0.014029826,0.288447407,1.667858411,ENSMUSG00000028883
Rpa2,1.928177822,2.89622509,4.684429394,3.010057408,8.745662284,ENSMUSG00000028884
Smpdl3b,8.036025451,5.778216303,11.73806897,9.188588606,0.637065852,ENSMUSG00000028885
Eya3,1.651019532,3.010740651,1.835880744,3.088138833,1.611168254,ENSMUSG00000028886
Yrdc,5.201931064,4.429499193,4.081321423,6.004642076,11.60512932,ENSMUSG00000028889
Zyg11b,15.19700069,15.38808569,15.43382917,17.62933219,60.4084362,ENSMUSG00000034636
Ly6d,0,0,0,0,0,ENSMUSG00000034634
Sp8,0.421254852,0.302168387,0.145989956,0.350544399,6.204525534,ENSMUSG00000048562
Gm36935,0,0,0,0,0,ENSMUSG00000102410
Gm36936,2.202598295,3.570159066,5.740082595,3.63820111,1.30749738,ENSMUSG00000102411
Gm36937,0,0,0,0,0,ENSMUSG00000102413
Gm36938,0,0,0,0,0,ENSMUSG00000102414
A430110C17Rik,0,0.058370661,0.037615523,0,0,ENSMUSG00000102415
4933424G06Rik,0,0,0,0,0,ENSMUSG00000102416
Gm36939,0,0,0,0,0,ENSMUSG00000102417
Sh2d1b1,0,0,0,0,0,ENSMUSG00000102418
Gm36940,0,0,0,0,0,ENSMUSG00000102419
Rimbp2,0.123024246,0.050422103,0.05481719,0.067734274,3.368021834,ENSMUSG00000029420
Piwil1,0,0,0,0,0,ENSMUSG00000029423
Rsrc2,2.576821687,2.377666165,5.022937,2.937473515,4.829333931,ENSMUSG00000029422
Zcchc8,1.975041982,2.449568607,2.628477004,2.619570645,4.450033493,ENSMUSG00000029427
Scarb2,52.96881547,58.17259786,76.46308591,59.2506187,48.74821651,ENSMUSG00000029426
Stx2,4.875848006,4.332811608,3.704657445,5.042162458,1.684316222,ENSMUSG00000029428
3110001I22Rik,2.237580226,0.933513363,2.468924954,1.344011128,2.040917324,ENSMUSG00000079737
Gdpd4,0,0,0,0,0,ENSMUSG00000035582
Kcnh8,0,0,0,0,0.954976297,ENSMUSG00000035580
Tsen34,3.356391329,3.642210009,5.603479015,6.652812198,6.273062451,ENSMUSG00000035585
Alox5,0.169859299,0.251301233,0.386331245,0.435207819,0,ENSMUSG00000025701
8-Mar,8.345796617,8.561655888,4.470857866,6.949976815,6.500041534,ENSMUSG00000025702
Hrh2,0,0.1820272,0.293147112,0.207464074,0.257736721,ENSMUSG00000034987
Parm1,2.451543485,2.070099794,5.03331601,1.630948104,1.985830513,ENSMUSG00000034981
Rad17,9.470302547,11.01946916,11.31240769,10.31804985,10.34908874,ENSMUSG00000021635
Marveld2,0,0.181500642,0.087695763,0.022157267,0.149940033,ENSMUSG00000021636
Cd59a,3.906401449,2.730787611,4.291023648,3.363777746,0.089668404,ENSMUSG00000032679
Ocln,0.260038547,1.018410503,1.654647867,0.874669257,0.31695858,ENSMUSG00000021638
Gtf2h2,2.080942138,2.769984889,2.219081224,2.734168207,4.864272994,ENSMUSG00000021639
Prorsd1,2.531635076,2.612700929,2.309877844,2.145162659,0.419827233,ENSMUSG00000032673
Traip,0.148140237,0.168765403,0.172140785,0.311424863,1.876485702,ENSMUSG00000032586
Nlrc5,1.988600357,4.217684849,1.750517122,3.733117119,0.006451536,ENSMUSG00000074151
Rbm6,3.897014178,4.292661708,4.143800526,4.038702405,7.531689595,ENSMUSG00000032582
Mon1a,2.451549669,2.437893513,2.95444919,2.733078356,2.848619913,ENSMUSG00000032583
Klk5,0,0,0,0,0,ENSMUSG00000074155
9830147E19Rik,1.14770691,1.297228681,4.664713291,1.376997361,0.812520611,ENSMUSG00000074158
Bsn,0.077990815,0.155241706,0.036489519,0.073782021,12.08514427,ENSMUSG00000032589
Gm13609,0,0,0,0,0,ENSMUSG00000086192
Foxn4,0,0,0,0,0.171108716,ENSMUSG00000042002
Prlhr,0,0,0,0,0,ENSMUSG00000045052
Kcng3,0,0,0,0,0.238010799,ENSMUSG00000045053
Gm11508,0.178794718,0,0.743221592,0.751504322,0.726110283,ENSMUSG00000086193
Polr3e,6.908918789,7.45353937,8.882661729,6.930307215,6.527296424,ENSMUSG00000030880
Gm12130,0,0,0,0,0,ENSMUSG00000087296
Gm13556,0,0,0,0,0,ENSMUSG00000087294
Gm11193,0,0,0,0,0.18966904,ENSMUSG00000087295
Gm13832,0.802390194,0.755414384,1.981375566,0.632539289,0,ENSMUSG00000087292
Gm14341,0,0,0,0,0,ENSMUSG00000087293
Gm15866,0,0,0,0,0,ENSMUSG00000087290
Gm11946,0,0,0,0,0,ENSMUSG00000087291
Tesk2,0.731441734,0.928891947,3.964520928,0.781440245,0.389752067,ENSMUSG00000033985
Dnah17,0,0.004242338,0,0,0,ENSMUSG00000033987
Gria2,0.082922513,0.252140136,1.435685331,0.348649912,20.23319868,ENSMUSG00000033981
Coil,2.964878172,3.047795544,6.342008139,3.751683664,8.63197221,ENSMUSG00000033983
Gm12953,0,0.225332384,0,0.220147737,0,ENSMUSG00000087299
Pdzd9,0,0.061268871,0,0,0.057851989,ENSMUSG00000030887
Mrpl49,19.08804182,18.03176215,17.42484069,19.7760276,25.55798702,ENSMUSG00000007338
Gm15856,0,0,0,0,0,ENSMUSG00000086527
Rsbn1,1.84078558,1.89082867,3.988846862,1.765836248,6.510977507,ENSMUSG00000044098
Pabpc1l2a-ps,0.306566234,0.329872554,2.390606127,0.966687724,2.802614603,ENSMUSG00000086524
Gm13499,0,0,0,0,0,ENSMUSG00000086523
Gm4473,0,0,0,0,0,ENSMUSG00000086522
Olfr1343-ps1,0,0,0,0,0,ENSMUSG00000086521
C130050O18Rik,0,0.082899063,0.253657486,0.026997216,0,ENSMUSG00000044092
Acss2os,0,0,0,0,0,ENSMUSG00000086529
Gm15731,0,0,0,0,0,ENSMUSG00000086528
Wipf1,1.933867974,2.619148155,1.693205793,3.066953251,0.921863562,ENSMUSG00000075284
Gm1968,0,0,0,0,0,ENSMUSG00000075286
Carns1,1.050315046,3.113047228,4.409384524,1.812277441,0.402602945,ENSMUSG00000075289
Igkv1-108,0,0,0,0,0,ENSMUSG00000105043
Scyl1,29.67092804,19.95653706,26.69493546,22.28613879,20.08221081,ENSMUSG00000024941
Dhx33,2.580501929,2.816943211,3.387296212,2.542919217,2.735839085,ENSMUSG00000040620
Smc5,8.975143442,11.47284976,8.618225026,13.5163721,13.89787287,ENSMUSG00000024943
Capn1,7.271940537,7.34673418,7.791449357,6.762780128,0.801252056,ENSMUSG00000024942
Arl2,16.02645957,15.6114369,21.26978656,15.25153084,7.217090685,ENSMUSG00000024944
Men1,4.146528642,3.456440977,4.973372875,4.299039817,4.880297311,ENSMUSG00000024947
Mapk8,2.693736909,2.747194917,2.654726756,3.160244277,26.03262449,ENSMUSG00000021936
Sf1,8.560176096,9.839631823,9.918085287,6.757812639,11.55096433,ENSMUSG00000024949
Map4k2,0.644985429,0.765264874,1.056437915,0.798697796,0.574375864,ENSMUSG00000024948
Mlst8,8.008553896,7.248562643,8.535418953,7.058007766,11.28439161,ENSMUSG00000024142
Gucy1b2,0,0,0.024388949,0,1.048153782,ENSMUSG00000021933
Uqcr10,75.9218225,51.85571925,37.96609928,71.49475137,54.2283599,ENSMUSG00000059534
Rnaseh2b,1.463739971,1.337405492,1.14744856,1.660699351,3.433815707,ENSMUSG00000021932
Gm15123,0,0,0,0,0,ENSMUSG00000087432
Gm14167,0,0.195314124,0.188859462,0.572645268,0.92226141,ENSMUSG00000087433
Kctd14,1.019469736,0.345472095,0.15857477,0.708766786,0.016311473,ENSMUSG00000051727
Kcnf1,8.653340235,20.01656856,6.692324891,9.665361252,8.17258371,ENSMUSG00000051726
Gm16156,0,0,0,0,0,ENSMUSG00000087436
Gm13112,0,0,0,0.054863513,0.106100394,ENSMUSG00000087437
Rab11fip4os1,0,0,0,0,0,ENSMUSG00000087434
Gm16323,0,0,0.147079402,0,0,ENSMUSG00000087435
Tmem145,0,0.039299726,0,0,7.494028206,ENSMUSG00000043843
Gm17567,0,2.5640094,1.239032534,1.251885612,12.10248852,ENSMUSG00000090666
Ankrd39,1.560203155,0.671526272,1.459942754,0.656075202,0,ENSMUSG00000079610
Gm5087,0,0,0,0,0,ENSMUSG00000051729
4930563D23Rik,0,0,0.061049755,0,0,ENSMUSG00000051728
Olfr1273-ps,0,0,0,0,0,ENSMUSG00000080809
Pcyt1a,11.15326781,9.161755637,6.207029582,9.530400899,5.830939461,ENSMUSG00000005615
Eif4g2,99.18563949,90.08678815,42.68150543,86.4037816,162.7021467,ENSMUSG00000005610
Mrvi1,0.096169065,0.005746094,0.127763007,0.022466497,0,ENSMUSG00000005611
Wbscr28,0,0,0,0,0,ENSMUSG00000040576
Rundc3b,0.094817128,0.0203933,0.177432155,0.179374537,19.91563655,ENSMUSG00000040570
Mblac2,6.200059651,4.817840873,4.761035141,5.814246383,13.60396875,ENSMUSG00000051098
Olfr986,0,0,0,0,0,ENSMUSG00000051095
Srsx,0,0,0,0,0,ENSMUSG00000091821
Gm17546,0,0,0,0,0,ENSMUSG00000078648
Psmd10,14.81672301,18.44054132,13.23210961,13.62143123,8.822527641,ENSMUSG00000031429
Vmn1r193,0,0,0,0,0,ENSMUSG00000046932
Csl,0.160970807,0.173208414,0.083701277,0.338404173,0.204370108,ENSMUSG00000046934
Gm37785,0,0.175672864,0.509294412,0.171630545,1.393172051,ENSMUSG00000102526
Slamf9,0,0,5.728741776,0,0,ENSMUSG00000026548
Apcs,0,0,0,0,0,ENSMUSG00000026542
Tagln2,37.14215103,42.50076204,24.82749376,46.06702847,2.449469263,ENSMUSG00000026547
Cfap45,2.157791842,4.338807999,2.329321592,3.804988788,0.131746125,ENSMUSG00000026546
Dusp23,2.007732963,1.620147867,2.957242996,1.87586313,2.152673599,ENSMUSG00000026544
Nkapl,0.698756353,0.231339194,0.614739195,0.395500549,0.709775872,ENSMUSG00000059395
Olfr54,0,0,0,0,0,ENSMUSG00000059397
Gm7538,0,0,0,0,0,ENSMUSG00000107334
Gm17110,0,0.345300185,0.778701962,0.112414218,0,ENSMUSG00000090779
Gm43372,0.104289442,0.056108959,0,0,0.079455523,ENSMUSG00000107335
Comt,15.18577288,15.16074526,15.44528912,15.28899913,6.925521045,ENSMUSG00000000326
Capn12,0,0,0,0,0,ENSMUSG00000054083
Olfr1290,0,0,0,0,0,ENSMUSG00000095809
Mug-ps1,0,0,0,0,0,ENSMUSG00000101397
Cp,176.0702233,316.6020995,147.9606138,218.1070346,0.245932966,ENSMUSG00000003617
Gm7415,0,0,0,0,0,ENSMUSG00000095802
Olfr824,0,0,0,0,0,ENSMUSG00000095804
Gm5728,0,0,0,0,0,ENSMUSG00000095806
Gm21405,0,0,0,0,0,ENSMUSG00000095807
Atp1a4,0,0.138180147,0.089008574,0.067489222,0,ENSMUSG00000007107
Dlx6os1,0,0,0,0,0.546922369,ENSMUSG00000098326
5830468F06Rik,0,0,0,0,0,ENSMUSG00000098322
Vis1,0,0,0,0,0,ENSMUSG00000098320
Gm12504,0.031008938,0.033335048,0,0,0.031474445,ENSMUSG00000084274
Gm12628,0,0,0,0,0,ENSMUSG00000084273
Rbp1,62.6830063,135.1410107,38.28986624,120.5246352,0.963798664,ENSMUSG00000046402
Ankrd66,0.892921288,1.344992151,1.11402142,1.376528622,0.060447135,ENSMUSG00000096140
Rab34,8.266470922,4.576126051,4.688101597,5.747944824,2.354977836,ENSMUSG00000002059
Unc119,3.024437774,2.204398207,2.688102589,2.756058776,3.30745681,ENSMUSG00000002058
Foxn1,0,0,0,0,0,ENSMUSG00000002057
B020004C17Rik,0,0,0,0,0,ENSMUSG00000096144
Spag5,0.449124398,0.400981119,0.765033055,0.652891059,4.969708738,ENSMUSG00000002055
Supt6,29.78886317,32.25402678,28.96794681,32.70109107,29.05717695,ENSMUSG00000002052
Sh3d2c-ps1,0,0,0,0,0,ENSMUSG00000083729
Uck1,10.99772414,10.09383388,13.02372667,9.861116806,10.33227733,ENSMUSG00000002550
Adgrd2-ps,0,0,0,0,0,ENSMUSG00000083722
Ppp1r15b,17.12851466,17.7425478,20.05159766,15.50893378,23.7380459,ENSMUSG00000046062
9130213A22Rik,0.248707547,0.642166435,2.275374245,0.470503608,0.454666487,ENSMUSG00000097386
Col20a1,0.40416155,0.491565338,0.676001749,0.350936069,0.017843724,ENSMUSG00000016356
Clasp1,2.579956227,3.701155945,4.828025392,3.669002195,6.052731854,ENSMUSG00000064302
Lrrc51,2.229642366,3.588656391,2.789383177,3.239182082,1.196827751,ENSMUSG00000064307
2410137M14Rik,0,0,0,0,0,ENSMUSG00000064308
Gm12187,0,0,0,0,0,ENSMUSG00000083178
Olfr857,0,0,0,0,0,ENSMUSG00000094678
Gm28144,0,0,0,0,0,ENSMUSG00000101858
AK157302,16.59355361,13.89587998,16.91274101,15.33692916,21.62918967,ENSMUSG00000078139
Olfr809,0,0,0,0,0,ENSMUSG00000107670
Olfr316,0,0,0,0,0,ENSMUSG00000107677
RP23-82I13.10,0,0,0.055819896,0,0,ENSMUSG00000107676
RP24-272N4.2,0,0,0,0,0,ENSMUSG00000107675
Krtap1-3,0,0,0,0,0,ENSMUSG00000078131
Gm11555,0,0,0,0,0,ENSMUSG00000078130
RP24-446A8.2,0,0,0,0,0,ENSMUSG00000107679
RP23-328I7.6,0,0,0,0,0,ENSMUSG00000107678
Olfr705,0,0,0,0,0,ENSMUSG00000095373
Trav6n-7,0,0,0,0,0,ENSMUSG00000095370
Gm9611,0,0,0,0,0,ENSMUSG00000095371
Olfr1027-ps1,0,0,0,0,0,ENSMUSG00000082892
Dnajc7,27.59965489,35.25982868,24.3262416,31.94221583,34.91015966,ENSMUSG00000014195
Gm28365,0,0,0,0,0,ENSMUSG00000099496
Gm20800,0,0,0,0,0,ENSMUSG00000099495
Gm28197,0,0,0,0,0,ENSMUSG00000099494
Gm21753,0,0,0,0,0,ENSMUSG00000099493
4930533D04Rik,0,0,0,0,0,ENSMUSG00000099491
Zfp385c,0,0.022243823,0,0.021731839,0.021002279,ENSMUSG00000014198
Gm28787,0,0,0,0,0,ENSMUSG00000099499
Gm29283,0,0,0,0,0,ENSMUSG00000099498
Gm27217,0,0,0,0,0.63393014,ENSMUSG00000098552
Sgca,0.23792508,0.383988326,0.18554077,0.656493895,0,ENSMUSG00000001508
Irx2,0.030988863,0,0.048323419,0.146574621,0.157391969,ENSMUSG00000001504
Col1a1,0.521667994,0.378248507,1.30880248,1.14435868,0.069119659,ENSMUSG00000001506
Itga3,4.264417946,6.919966937,40.03756987,5.670441176,1.869933782,ENSMUSG00000001507
1700121N20Rik,0,0,0,0,0,ENSMUSG00000092066
Map1s,13.36633285,15.64873746,17.7965223,16.27348717,12.35599434,ENSMUSG00000019261
Bend4,0.07849034,0.221685406,0.360440973,0.127194034,1.152737636,ENSMUSG00000092060
Gm21723,0,0,0,0,0,ENSMUSG00000096777
Vmn1r186,0,0,0,0,0,ENSMUSG00000096776
Gm5796,0,0,0,0,1.758377054,ENSMUSG00000096775
Gm16172,0,0,0,0,0,ENSMUSG00000086472
Olfr675,0,0,0,0,0,ENSMUSG00000096773
Amy2a4,0,0,0,0,0,ENSMUSG00000096770
Atad5,0.558717908,1.011018088,1.100208977,1.005509,5.18508885,ENSMUSG00000017550
Gm29571,0,0,0,0,0,ENSMUSG00000101537
Gm29306,0,0,0,0,0,ENSMUSG00000101534
Zbed4-ps1,0,0,0,0,0,ENSMUSG00000101532
Gm29393,0,0,0,0,0,ENSMUSG00000101533
Gm29259,0,0,0,0,0,ENSMUSG00000101530
Gm29672,0,0,0,0,0,ENSMUSG00000101531
Gm29029,0,0,0,0,0,ENSMUSG00000101538
Gm28252,0,0,0,0,0,ENSMUSG00000101539
Agtrap,28.75542339,30.4343348,18.70010311,28.93629751,2.437099202,ENSMUSG00000029007
Disp1,2.300028541,2.282212385,3.135385875,2.645962387,1.869016953,ENSMUSG00000030768
Draxin,0.998063586,0.374222933,0.990548503,0.842449398,36.80369369,ENSMUSG00000029005
Ppp2r2a,20.0874977,24.67344914,25.26103045,25.90685139,32.37725085,ENSMUSG00000022052
Nefl,0.511820491,0.150199367,0.09675074,0.244548137,42.11133194,ENSMUSG00000022055
Kif19a,0.335565743,1.08315672,0.726873484,0.823039531,0.085219722,ENSMUSG00000010021
Aldh3a2,13.7930327,16.8635385,18.37239839,16.48703711,6.477265497,ENSMUSG00000010025
Adamdec1,0,0,0,0,0,ENSMUSG00000022057
Gm17552,0,0.065461861,0.084348079,0.085288084,0.082406119,ENSMUSG00000097233
Gm28342,0,0,0,0,0,ENSMUSG00000101288
Gm3454,0,0,0,0,0,ENSMUSG00000101289
Jarid2,1.164237605,0.623785419,1.058562014,0.782812936,4.902683355,ENSMUSG00000038518
Pitx1,0,0,0,0,0,ENSMUSG00000021506
Gm8600,0,0,0,0,0,ENSMUSG00000101280
Gm17250,0,0,0,0,0.158205141,ENSMUSG00000097235
Gm28152,0,0,0,0,0,ENSMUSG00000101282
Gm29314,0,0,0,0,0,ENSMUSG00000101283
Gm28811,0,0,0,0,0,ENSMUSG00000101284
Gm28600,0,0,0,0,0,ENSMUSG00000101285
Gm21317,0,0,0,0,0,ENSMUSG00000101286
Gm28166,0,0,0,0,0,ENSMUSG00000101287
AC087559.2,0,0,0,0.200544782,1.163290576,ENSMUSG00000079773
Fam205a2,0,0,0,0,0,ENSMUSG00000079774
Gm26519,0.489497264,0.376185199,0,0,0.284116073,ENSMUSG00000097237
Pou6f1,4.09227118,4.227976406,6.440789648,4.117351958,4.805048808,ENSMUSG00000009739
C330021F23Rik,0.035581104,0.057419827,0.07398586,0.074810385,0,ENSMUSG00000065952
Tacc1,14.1022586,17.71298093,23.06677438,17.42278154,6.612083914,ENSMUSG00000065954
Gm14850,0,0,0,0,0,ENSMUSG00000065956
RP24-467O4.4,0,0,0,0,0,ENSMUSG00000108152
RP23-191I2.3,0,0,0,0,0.186885606,ENSMUSG00000108151
RP23-115M13.4,0,0,0,0,0,ENSMUSG00000108150
Olrf445-ps1,0,0,0,0,0,ENSMUSG00000108157
Gm26520,0.221037917,0,0,0,0.056114312,ENSMUSG00000097429
RP23-480I16.2,0,0,0,0,0,ENSMUSG00000108155
RP23-392K24.8,0.339479358,0.852150902,1.764576896,0.951426983,1.034284482,ENSMUSG00000108154
1700030M09Rik,0,0,0,0,0,ENSMUSG00000097424
Vmn1r181,0,0,0,0,0,ENSMUSG00000097425
Gm6763,0,0,0,0,0,ENSMUSG00000097427
Gm17575,0,0,0,0,0,ENSMUSG00000097420
D630011A20Rik,0,0,0,0,0,ENSMUSG00000097421
Gm26521,0.035516784,0.229198132,0.184556952,0.373170521,0.072138687,ENSMUSG00000097422
Gm26522,0,0,0,0,0,ENSMUSG00000097423
Acaa1b,2.668551218,2.722048037,2.990756635,1.639266249,1.196868836,ENSMUSG00000010651
Lmntd1,0.0457696,0,0,0,0.046483435,ENSMUSG00000054966
Zfp647,1.760512113,1.946796645,1.728718524,2.10753437,6.358140778,ENSMUSG00000054967
Sntb2,3.857987321,4.992622125,3.955785166,6.690227481,1.083540491,ENSMUSG00000041308
Nkx6-2,1.737092095,1.868992131,0.727834004,1.716884133,0,ENSMUSG00000041309
Gtf3c3,6.418022868,8.490492549,6.627469251,7.29815166,8.297102831,ENSMUSG00000041303
Cftr,0.036903485,0,0.007674908,0.031033496,0.09745679,ENSMUSG00000041301
Rnf17,0.076380465,0.115043682,0.174701523,0.256892678,0.263770518,ENSMUSG00000000365
Tnfsf11,0.668195876,0.189186161,0.329074753,0,0,ENSMUSG00000022015
Epsti1,0.122150274,0.032843113,0,0.064206195,0.062053279,ENSMUSG00000022014
Gm14711,0,0,0,0,0,ENSMUSG00000083566
Akap11,20.78924439,20.94015309,29.23736757,21.06870494,35.27787753,ENSMUSG00000022016
Tsc22d1,13.58711705,24.45005518,25.6598143,15.67431783,18.78496647,ENSMUSG00000022010
Dnajc15,25.84774841,27.81053169,23.08935148,38.39425521,13.68223087,ENSMUSG00000022013
Enox1,0.877473751,1.307220142,1.450379418,1.324398948,18.80877664,ENSMUSG00000022012
Tdrd3,5.381795191,6.053679024,8.088154235,6.968362199,8.237173731,ENSMUSG00000022019
Rgcc,1.970177488,7.557422554,48.00447928,4.952143598,5.742581098,ENSMUSG00000022018
Olfr307,0,0,0,0,0,ENSMUSG00000055610
Cdca7,0.232178184,1.172150641,1.114132131,1.220222695,14.54901095,ENSMUSG00000055612
Prpsap2,5.679530891,8.738168892,7.188846712,8.421357701,21.0137289,ENSMUSG00000020528
Myo19,1.33254482,1.128856828,0.955497423,1.424825392,0.910135904,ENSMUSG00000020527
Znhit3,1.514567783,2.207809421,1.549332066,2.23395989,4.788980787,ENSMUSG00000020526
Ppm1d,5.152137054,6.437469252,7.257589418,5.989582956,10.56309808,ENSMUSG00000020525
Gria1,0.754530146,0.501218388,1.814595458,0.544837308,24.41885597,ENSMUSG00000020524
Fam114a2,7.431480141,9.566031277,7.007916623,8.275699285,15.79933388,ENSMUSG00000020523
Mfap3,4.936326076,4.440483334,4.428708126,4.972202266,9.415455564,ENSMUSG00000020522
Rnft1,7.595015808,7.710170326,8.359268872,7.833040674,2.485490922,ENSMUSG00000020521
Galnt10,3.99547727,2.821559465,2.353610155,4.628854373,4.385120484,ENSMUSG00000020520
Olfr907,0,0,0,0,0,ENSMUSG00000094810
Cyp2a22,0,0,0,0,0,ENSMUSG00000091867
Gm17102,0,0.186782142,0.27068582,0.364968986,1.146139184,ENSMUSG00000091864
Gm20777,0,0,0,0,0,ENSMUSG00000094813
Gm21973,0,0,0,0,0,ENSMUSG00000094814
Cldn34a,0,0,0,0,0,ENSMUSG00000091863
Cphx3,0,0,0,0,0,ENSMUSG00000094817
Gm15308,0,0,0,0,0,ENSMUSG00000094818
Olfr53,0,0,0,0,0,ENSMUSG00000094819
Hp1bp3,16.25518086,16.93631798,11.6997492,13.66905929,21.57621689,ENSMUSG00000028759
Pard3b,2.50326619,3.303922935,1.571546841,2.949016825,1.174384355,ENSMUSG00000052062
